Month,Group,Country,Product Name,Size,Total Amount,Total Quantity,Average Price
2024-01-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$2,186.73 ",3,$728.91 
2024-01-01,Pacific,Australia,"Touring-2000 Blue, 60",60,"$2,186.73 ",3,$728.91 
2024-02-01,Europe,France,"Touring-2000 Blue, 60",60,"$6,560.19 ",9,$728.91 
2024-02-01,Europe,Germany,"Touring-2000 Blue, 54",54,$728.91 ,1,$728.91 
2024-02-01,North America,Canada,"Touring-2000 Blue, 60",60,$728.91 ,1,$728.91 
2024-02-01,North America,United States,"Touring-2000 Blue, 46",46,"$1,457.82 ",2,$728.91 
2024-02-01,North America,United States,"Touring-2000 Blue, 54",54,$728.91 ,1,$728.91 
2024-02-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$1,457.82 ",2,$728.91 
2024-02-01,Pacific,Australia,"Touring-2000 Blue, 50",50,"$4,373.46 ",6,$728.91 
2024-02-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$2,915.64 ",4,$728.91 
2024-02-01,Pacific,Australia,"Touring-2000 Blue, 60",60,"$1,457.82 ",2,$728.91 
2024-03-01,Europe,Germany,"Touring-2000 Blue, 60",60,"$6,560.19 ",9,$728.91 
2024-03-01,Europe,United Kingdom,"Touring-2000 Blue, 46",46,"$3,644.55 ",5,$728.91 
2024-03-01,Europe,United Kingdom,"Touring-2000 Blue, 54",54,"$2,915.64 ",4,$728.91 
2024-03-01,North America,United States,"Touring-2000 Blue, 54",54,"$8,286.25 ",12,$690.52 
2024-03-01,North America,United States,"Touring-2000 Blue, 60",60,"$3,644.55 ",5,$728.91 
2024-03-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$1,457.82 ",2,$728.91 
2024-03-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$2,915.64 ",4,$728.91 
2024-04-01,North America,United States,"Touring-2000 Blue, 46",46,"$1,214.85 ",1,"$1,214.85 "
2024-04-01,North America,United States,"Touring-2000 Blue, 54",54,"$1,457.82 ",2,$728.91 
2024-06-01,Europe,France,"Touring-2000 Blue, 46",46,"$2,429.70 ",2,"$1,214.85 "
2024-06-01,Europe,Germany,"Touring-2000 Blue, 60",60,"$1,214.85 ",1,"$1,214.85 "
2024-06-01,North America,United States,"Touring-2000 Blue, 60",60,"$3,644.55 ",3,"$1,214.85 "
2024-07-01,Europe,Germany,"Touring-2000 Blue, 50",50,"$1,214.85 ",1,"$1,214.85 "
2024-07-01,Europe,United Kingdom,"Touring-2000 Blue, 60",60,"$1,214.85 ",1,"$1,214.85 "
2024-07-01,North America,Canada,"Touring-2000 Blue, 46",46,"$1,214.85 ",1,"$1,214.85 "
2024-07-01,North America,Canada,"Touring-2000 Blue, 50",50,"$1,214.85 ",1,"$1,214.85 "
2024-07-01,North America,Canada,"Touring-2000 Blue, 60",60,"$1,214.85 ",1,"$1,214.85 "
2024-07-01,North America,United States,"Touring-2000 Blue, 46",46,"$1,214.85 ",1,"$1,214.85 "
2024-07-01,North America,United States,"Touring-2000 Blue, 50",50,"$3,644.55 ",3,"$1,214.85 "
2024-07-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$2,429.70 ",2,"$1,214.85 "
2024-07-01,Pacific,Australia,"Touring-2000 Blue, 50",50,"$1,214.85 ",1,"$1,214.85 "
2024-08-01,Europe,France,"Touring-2000 Blue, 46",46,"$1,457.82 ",2,$728.91 
2024-08-01,Europe,France,"Touring-2000 Blue, 54",54,"$3,644.55 ",5,$728.91 
2024-08-01,Europe,Germany,"Touring-2000 Blue, 46",46,"$2,672.67 ",3,$890.89 
2024-08-01,Europe,Germany,"Touring-2000 Blue, 54",54,"$10,885.06 ",17,$640.30 
2024-08-01,Europe,United Kingdom,"Touring-2000 Blue, 54",54,$728.91 ,1,$728.91 
2024-08-01,Europe,United Kingdom,"Touring-2000 Blue, 60",60,"$7,289.10 ",10,$728.91 
2024-08-01,North America,Canada,"Touring-2000 Blue, 46",46,"$3,644.55 ",5,$728.91 
2024-08-01,North America,Canada,"Touring-2000 Blue, 54",54,"$1,214.85 ",1,"$1,214.85 "
2024-08-01,North America,Canada,"Touring-2000 Blue, 60",60,"$1,457.82 ",2,$728.91 
2024-08-01,North America,United States,"Touring-2000 Blue, 46",46,"$5,831.28 ",8,$728.91 
2024-08-01,North America,United States,"Touring-2000 Blue, 50",50,"$2,672.67 ",3,$890.89 
2024-08-01,North America,United States,"Touring-2000 Blue, 54",54,"$7,289.10 ",10,$728.91 
2024-08-01,North America,United States,"Touring-2000 Blue, 60",60,"$4,130.49 ",5,$826.10 
2024-08-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$4,373.46 ",6,$728.91 
2024-08-01,Pacific,Australia,"Touring-2000 Blue, 50",50,"$1,457.82 ",2,$728.91 
2024-08-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$9,475.83 ",13,$728.91 
2024-08-01,Pacific,Australia,"Touring-2000 Blue, 60",60,"$6,317.22 ",8,$789.65 
2024-09-01,Europe,France,"Touring-2000 Blue, 50",50,"$1,214.85 ",1,"$1,214.85 "
2024-09-01,Europe,France,"Touring-2000 Blue, 54",54,"$2,429.70 ",2,"$1,214.85 "
2024-09-01,Europe,Germany,"Touring-2000 Blue, 54",54,"$1,214.85 ",1,"$1,214.85 "
2024-09-01,Europe,United Kingdom,"Touring-2000 Blue, 54",54,"$4,373.46 ",6,$728.91 
2024-09-01,Europe,United Kingdom,"Touring-2000 Blue, 60",60,"$3,644.55 ",5,$728.91 
2024-09-01,North America,Canada,"Touring-2000 Blue, 46",46,"$2,186.73 ",3,$728.91 
2024-09-01,North America,Canada,"Touring-2000 Blue, 54",54,"$3,644.55 ",5,$728.91 
2024-09-01,North America,Canada,"Touring-2000 Blue, 60",60,"$4,373.46 ",6,$728.91 
2024-09-01,North America,United States,"Touring-2000 Blue, 46",46,"$1,943.76 ",2,$971.88 
2024-09-01,North America,United States,"Touring-2000 Blue, 50",50,"$6,317.22 ",8,$789.65 
2024-09-01,North America,United States,"Touring-2000 Blue, 60",60,"$4,130.49 ",5,$826.10 
2024-09-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$1,457.82 ",2,$728.91 
2024-09-01,Pacific,Australia,"Touring-2000 Blue, 50",50,"$2,429.70 ",2,"$1,214.85 "
2024-09-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$2,186.73 ",3,$728.91 
2024-10-01,Europe,France,"Touring-2000 Blue, 60",60,"$1,214.85 ",1,"$1,214.85 "
2024-10-01,Europe,United Kingdom,"Touring-2000 Blue, 46",46,"$2,429.70 ",2,"$1,214.85 "
2024-10-01,Europe,United Kingdom,"Touring-2000 Blue, 50",50,"$1,214.85 ",1,"$1,214.85 "
2024-10-01,North America,Canada,"Touring-2000 Blue, 54",54,"$2,429.70 ",2,"$1,214.85 "
2024-10-01,North America,United States,"Touring-2000 Blue, 46",46,"$1,214.85 ",1,"$1,214.85 "
2024-10-01,North America,United States,"Touring-2000 Blue, 50",50,"$1,214.85 ",1,"$1,214.85 "
2024-10-01,North America,United States,"Touring-2000 Blue, 60",60,"$1,214.85 ",1,"$1,214.85 "
2024-10-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$2,429.70 ",2,"$1,214.85 "
2024-10-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$2,429.70 ",2,"$1,214.85 "
2024-11-01,Europe,France,"Touring-2000 Blue, 46",46,"$1,214.85 ",1,"$1,214.85 "
2024-11-01,Europe,France,"Touring-2000 Blue, 54",54,"$4,859.40 ",6,$809.90 
2024-11-01,Europe,Germany,"Touring-2000 Blue, 60",60,"$10,933.65 ",15,$728.91 
2024-11-01,Europe,United Kingdom,"Touring-2000 Blue, 46",46,"$2,186.73 ",3,$728.91 
2024-11-01,Europe,United Kingdom,"Touring-2000 Blue, 60",60,"$5,831.28 ",8,$728.91 
2024-11-01,North America,Canada,"Touring-2000 Blue, 46",46,$728.91 ,1,$728.91 
2024-11-01,North America,Canada,"Touring-2000 Blue, 50",50,$728.91 ,1,$728.91 
2024-11-01,North America,Canada,"Touring-2000 Blue, 54",54,"$3,644.55 ",5,$728.91 
2024-11-01,North America,Canada,"Touring-2000 Blue, 60",60,$728.91 ,1,$728.91 
2024-11-01,North America,United States,"Touring-2000 Blue, 46",46,"$3,401.58 ",4,$850.40 
2024-11-01,North America,United States,"Touring-2000 Blue, 50",50,"$2,915.64 ",4,$728.91 
2024-11-01,North America,United States,"Touring-2000 Blue, 54",54,"$12,391.47 ",17,$728.91 
2024-11-01,North America,United States,"Touring-2000 Blue, 60",60,"$4,373.46 ",6,$728.91 
2024-11-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$7,046.13 ",9,$782.90 
2024-11-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$5,588.31 ",7,$798.33 
2024-11-01,Pacific,Australia,"Touring-2000 Blue, 60",60,"$2,915.64 ",4,$728.91 
2024-12-01,Europe,France,"Touring-2000 Blue, 54",54,"$5,102.37 ",7,$728.91 
2024-12-01,Europe,Germany,"Touring-2000 Blue, 54",54,"$2,915.64 ",4,$728.91 
2024-12-01,Europe,Germany,"Touring-2000 Blue, 60",60,"$8,324.64 ",12,$693.72 
2024-12-01,Europe,United Kingdom,"Touring-2000 Blue, 46",46,"$2,186.73 ",3,$728.91 
2024-12-01,Europe,United Kingdom,"Touring-2000 Blue, 60",60,"$1,457.82 ",2,$728.91 
2024-12-01,North America,Canada,"Touring-2000 Blue, 46",46,"$6,560.19 ",9,$728.91 
2024-12-01,North America,Canada,"Touring-2000 Blue, 54",54,"$9,475.83 ",13,$728.91 
2024-12-01,North America,Canada,"Touring-2000 Blue, 60",60,"$6,560.19 ",9,$728.91 
2024-12-01,North America,United States,"Touring-2000 Blue, 46",46,"$2,186.73 ",3,$728.91 
2024-12-01,North America,United States,"Touring-2000 Blue, 50",50,"$3,644.55 ",5,$728.91 
2024-12-01,North America,United States,"Touring-2000 Blue, 54",54,"$7,289.10 ",10,$728.91 
2024-12-01,North America,United States,"Touring-2000 Blue, 60",60,"$13,120.38 ",18,$728.91 
2024-12-01,Pacific,Australia,"Touring-2000 Blue, 46",46,"$2,915.64 ",4,$728.91 
2024-12-01,Pacific,Australia,"Touring-2000 Blue, 54",54,"$17,800.47 ",25,$712.02 
2024-12-01,Pacific,Australia,"Touring-2000 Blue, 60",60,$728.91 ,1,$728.91 
2022-08-01,North America,United States,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2022-08-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$2,240.98 ",2,"$1,120.49 "
2022-09-01,Europe,United Kingdom,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2022-09-01,North America,United States,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2022-09-01,North America,United States,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2022-10-01,Europe,Germany,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2022-10-01,North America,Canada,"Road-550-W Yellow, 44",44,"$2,240.98 ",2,"$1,120.49 "
2022-10-01,North America,United States,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2022-10-01,North America,United States,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2022-10-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2022-10-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2022-11-01,Europe,United Kingdom,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2022-11-01,North America,United States,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2022-11-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2022-12-01,North America,United States,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2022-12-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2022-12-01,North America,United States,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2022-12-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2022-12-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2022-12-01,Pacific,Australia,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,North America,Canada,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,North America,United States,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,North America,United States,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2023-01-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2023-02-01,North America,Canada,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2023-02-01,North America,United States,"Road-550-W Yellow, 38",38,"$2,240.98 ",2,"$1,120.49 "
2023-02-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2023-03-01,North America,Canada,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2023-03-01,North America,Canada,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2023-03-01,North America,United States,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2023-03-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2023-03-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$2,240.98 ",2,"$1,120.49 "
2023-04-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2023-05-01,Europe,Germany,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2023-05-01,Europe,United Kingdom,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2023-05-01,North America,Canada,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2023-05-01,North America,United States,"Road-550-W Yellow, 44",44,"$2,240.98 ",2,"$1,120.49 "
2023-05-01,North America,United States,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2023-05-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2023-05-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2023-06-01,Europe,France,"Road-550-W Yellow, 42",42,"$2,016.88 ",3,$672.29 
2023-06-01,North America,Canada,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2023-06-01,North America,United States,"Road-550-W Yellow, 38",38,$672.29 ,1,$672.29 
2023-06-01,North America,United States,"Road-550-W Yellow, 40",40,"$8,067.53 ",12,$672.29 
2023-06-01,North America,United States,"Road-550-W Yellow, 48",48,"$2,689.18 ",4,$672.29 
2023-06-01,Pacific,Australia,"Road-550-W Yellow, 44",44,$672.29 ,1,$672.29 
2023-06-01,Pacific,Australia,"Road-550-W Yellow, 48",48,"$1,344.59 ",2,$672.29 
2023-07-01,Europe,France,"Road-550-W Yellow, 38",38,"$1,344.59 ",2,$672.29 
2023-07-01,Europe,France,"Road-550-W Yellow, 42",42,"$2,016.88 ",3,$672.29 
2023-07-01,Europe,United Kingdom,"Road-550-W Yellow, 38",38,"$6,722.94 ",10,$672.29 
2023-07-01,Europe,United Kingdom,"Road-550-W Yellow, 40",40,"$7,642.64 ",12,$636.89 
2023-07-01,Europe,United Kingdom,"Road-550-W Yellow, 42",42,"$2,016.88 ",3,$672.29 
2023-07-01,Europe,United Kingdom,"Road-550-W Yellow, 48",48,"$7,678.05 ",12,$639.84 
2023-07-01,North America,Canada,"Road-550-W Yellow, 44",44,"$2,016.88 ",3,$672.29 
2023-07-01,North America,United States,"Road-550-W Yellow, 38",38,"$12,313.29 ",19,$648.07 
2023-07-01,North America,United States,"Road-550-W Yellow, 40",40,"$3,361.47 ",5,$672.29 
2023-07-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,344.59 ",2,$672.29 
2023-07-01,North America,United States,"Road-550-W Yellow, 44",44,"$2,016.88 ",3,$672.29 
2023-07-01,North America,United States,"Road-550-W Yellow, 48",48,"$4,033.76 ",6,$672.29 
2023-07-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$1,344.59 ",2,$672.29 
2023-07-01,Pacific,Australia,"Road-550-W Yellow, 40",40,$672.29 ,1,$672.29 
2023-07-01,Pacific,Australia,"Road-550-W Yellow, 42",42,$672.29 ,1,$672.29 
2023-07-01,Pacific,Australia,"Road-550-W Yellow, 48",48,$672.29 ,1,$672.29 
2023-08-01,Europe,France,"Road-550-W Yellow, 40",40,$672.29 ,1,$672.29 
2023-08-01,North America,United States,"Road-550-W Yellow, 48",48,"$1,344.59 ",2,$672.29 
2023-08-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$2,016.88 ",3,$672.29 
2023-09-01,Europe,United Kingdom,"Road-550-W Yellow, 40",40,"$2,689.18 ",4,$672.29 
2023-09-01,North America,Canada,"Road-550-W Yellow, 42",42,"$2,689.18 ",4,$672.29 
2023-09-01,North America,United States,"Road-550-W Yellow, 42",42,"$3,361.47 ",5,$672.29 
2023-09-01,North America,United States,"Road-550-W Yellow, 48",48,"$2,016.88 ",3,$672.29 
2023-09-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$2,016.88 ",3,$672.29 
2023-10-01,Europe,Germany,"Road-550-W Yellow, 48",48,"$6,722.94 ",10,$672.29 
2023-10-01,Europe,United Kingdom,"Road-550-W Yellow, 40",40,"$1,344.59 ",2,$672.29 
2023-10-01,North America,United States,"Road-550-W Yellow, 38",38,"$5,378.35 ",8,$672.29 
2023-11-01,Europe,Germany,"Road-550-W Yellow, 44",44,"$2,016.88 ",3,$672.29 
2023-11-01,Europe,Germany,"Road-550-W Yellow, 48",48,"$2,016.88 ",3,$672.29 
2023-11-01,Europe,United Kingdom,"Road-550-W Yellow, 42",42,$672.29 ,1,$672.29 
2023-11-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$7,395.23 ",11,$672.29 
2023-11-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$4,706.06 ",7,$672.29 
2023-12-01,Europe,United Kingdom,"Road-550-W Yellow, 42",42,$672.29 ,1,$672.29 
2023-12-01,North America,Canada,"Road-550-W Yellow, 38",38,"$2,016.88 ",3,$672.29 
2023-12-01,North America,Canada,"Road-550-W Yellow, 42",42,$672.29 ,1,$672.29 
2023-12-01,North America,Canada,"Road-550-W Yellow, 48",48,"$1,344.59 ",2,$672.29 
2023-12-01,North America,United States,"Road-550-W Yellow, 38",38,"$2,016.88 ",3,$672.29 
2023-12-01,North America,United States,"Road-550-W Yellow, 40",40,"$3,361.47 ",5,$672.29 
2023-12-01,North America,United States,"Road-550-W Yellow, 42",42,"$3,361.47 ",5,$672.29 
2023-12-01,North America,United States,"Road-550-W Yellow, 44",44,$672.29 ,1,$672.29 
2023-12-01,North America,United States,"Road-550-W Yellow, 48",48,"$2,016.88 ",3,$672.29 
2023-12-01,Pacific,Australia,"Road-550-W Yellow, 48",48,"$2,016.88 ",3,$672.29 
2024-01-01,Europe,United Kingdom,"Road-550-W Yellow, 44",44,"$1,344.59 ",2,$672.29 
2024-01-01,Europe,United Kingdom,"Road-550-W Yellow, 48",48,"$2,016.88 ",3,$672.29 
2024-01-01,North America,United States,"Road-550-W Yellow, 42",42,"$2,016.88 ",3,$672.29 
2024-01-01,North America,United States,"Road-550-W Yellow, 44",44,"$2,689.18 ",4,$672.29 
2024-01-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$6,722.94 ",10,$672.29 
2024-01-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$4,706.06 ",7,$672.29 
2024-01-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$2,016.88 ",3,$672.29 
2024-01-01,Pacific,Australia,"Road-550-W Yellow, 48",48,"$2,016.88 ",3,$672.29 
2024-02-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,344.59 ",2,$672.29 
2024-02-01,North America,United States,"Road-550-W Yellow, 48",48,"$4,033.76 ",6,$672.29 
2024-02-01,Pacific,Australia,"Road-550-W Yellow, 38",38,"$1,344.59 ",2,$672.29 
2024-04-01,Europe,Germany,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2024-04-01,Europe,United Kingdom,"Road-550-W Yellow, 38",38,"$4,033.76 ",6,$672.29 
2024-04-01,North America,United States,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2024-04-01,North America,United States,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2024-04-01,North America,United States,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2024-04-01,North America,United States,"Road-550-W Yellow, 48",48,"$3,361.47 ",5,$672.29 
2024-04-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$2,689.18 ",4,$672.29 
2024-05-01,North America,United States,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2024-05-01,North America,United States,"Road-550-W Yellow, 48",48,"$2,240.98 ",2,"$1,120.49 "
2024-05-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2024-06-01,Europe,France,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2024-06-01,Europe,Germany,"Road-550-W Yellow, 42",42,"$2,240.98 ",2,"$1,120.49 "
2024-06-01,North America,Canada,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2024-06-01,North America,United States,"Road-550-W Yellow, 38",38,"$2,240.98 ",2,"$1,120.49 "
2024-06-01,North America,United States,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2024-06-01,North America,United States,"Road-550-W Yellow, 44",44,"$2,240.98 ",2,"$1,120.49 "
2024-06-01,North America,United States,"Road-550-W Yellow, 48",48,"$3,361.47 ",3,"$1,120.49 "
2024-06-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$1,120.49 ",1,"$1,120.49 "
2024-06-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,Europe,France,"Road-550-W Yellow, 44",44,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,Europe,France,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,Europe,Germany,"Road-550-W Yellow, 42",42,"$2,240.98 ",2,"$1,120.49 "
2024-07-01,Europe,United Kingdom,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,North America,Canada,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,North America,Canada,"Road-550-W Yellow, 44",44,"$2,240.98 ",2,"$1,120.49 "
2024-07-01,North America,Canada,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,North America,United States,"Road-550-W Yellow, 38",38,"$2,240.98 ",2,"$1,120.49 "
2024-07-01,North America,United States,"Road-550-W Yellow, 40",40,"$4,481.96 ",4,"$1,120.49 "
2024-07-01,North America,United States,"Road-550-W Yellow, 42",42,"$5,602.45 ",5,"$1,120.49 "
2024-07-01,North America,United States,"Road-550-W Yellow, 44",44,"$3,361.47 ",3,"$1,120.49 "
2024-07-01,North America,United States,"Road-550-W Yellow, 48",48,"$4,481.96 ",4,"$1,120.49 "
2024-07-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$2,240.98 ",2,"$1,120.49 "
2024-07-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$1,120.49 ",1,"$1,120.49 "
2024-07-01,Pacific,Australia,"Road-550-W Yellow, 44",44,"$3,361.47 ",3,"$1,120.49 "
2024-07-01,Pacific,Australia,"Road-550-W Yellow, 48",48,"$1,120.49 ",1,"$1,120.49 "
2024-08-01,Europe,France,"Road-550-W Yellow, 38",38,"$5,154.25 ",7,$736.32 
2024-08-01,Europe,Germany,"Road-550-W Yellow, 38",38,"$2,689.18 ",4,$672.29 
2024-08-01,Europe,Germany,"Road-550-W Yellow, 42",42,"$6,050.65 ",9,$672.29 
2024-08-01,Europe,United Kingdom,"Road-550-W Yellow, 38",38,"$2,465.08 ",3,$821.69 
2024-08-01,Europe,United Kingdom,"Road-550-W Yellow, 44",44,"$4,033.76 ",6,$672.29 
2024-08-01,North America,Canada,"Road-550-W Yellow, 38",38,"$2,689.18 ",4,$672.29 
2024-08-01,North America,Canada,"Road-550-W Yellow, 40",40,"$2,016.88 ",3,$672.29 
2024-08-01,North America,Canada,"Road-550-W Yellow, 42",42,"$6,274.74 ",8,$784.34 
2024-08-01,North America,Canada,"Road-550-W Yellow, 44",44,"$7,843.43 ",11,$713.04 
2024-08-01,North America,Canada,"Road-550-W Yellow, 48",48,"$1,792.78 ",2,$896.39 
2024-08-01,North America,United States,"Road-550-W Yellow, 38",38,"$10,084.41 ",15,$672.29 
2024-08-01,North America,United States,"Road-550-W Yellow, 40",40,"$10,756.70 ",14,$768.34 
2024-08-01,North America,United States,"Road-550-W Yellow, 42",42,"$4,257.86 ",5,$851.57 
2024-08-01,North America,United States,"Road-550-W Yellow, 44",44,$672.29 ,1,$672.29 
2024-08-01,North America,United States,"Road-550-W Yellow, 48",48,"$11,711.81 ",18,$650.66 
2024-08-01,Pacific,Australia,"Road-550-W Yellow, 40",40,"$6,050.65 ",9,$672.29 
2024-08-01,Pacific,Australia,"Road-550-W Yellow, 42",42,"$3,137.37 ",4,$784.34 
2024-08-01,Pacific,Australia,"Road-550-W Yellow, 48",48,"$11,877.19 ",17,$698.66 
2024-09-01,Europe,France,"Road-550-W Yellow, 38",38,"$1,120.49 ",1,"$1,120.49 "
2024-09-01,Europe,France,"Road-550-W Yellow, 44",44,"$2,016.88 ",3,$672.29 
